Years,A,B,DOC,Fa,Fal,Fbm,Fl,Flb,Fld,Flm,Fpa,Fpl,M,P,ksstr,lk,phi,s
132,359.29723631884883,7.015362935309659,178.00395200150038,0.11621721787250484,0.0032046140901879545,0.03858451609360258,4.568131072017976e-05,0.10999275477014735,0.9734189305044618,0.9456087254757554,0.11505065962323249,0.039746777168316254,1206.2595799225826,4.661545671537795,0.04814344305584603,1.1934890103697094e-08,0.5053492714506507,0.31341482101537194
133,358.12412366230217,6.763545073516259,177.92899919808758,0.11298934612342958,0.0030454189000553027,0.03719976659740317,0.0005906105220026078,0.10293510792723647,0.9715299462496461,0.9885846078817504,0.11455273596074206,0.03860749451242764,1203.9206200034664,4.754565616932889,0.047255970419282096,2.514343350660049e-07,0.5052506633799221,0.3066326855678974
134,357.02666811611493,6.765630788904499,172.3928529916462,0.12831864134855409,0.003456940774185878,0.0372105966474077,0.00013391745188014596,0.1109625346320016,0.974527449154494,0.9843271155601852,0.12621060895908331,0.04244982539230899,1207.634823311677,4.571451341955631,0.04643965716714154,4.1239754575166624e-08,0.5051599619074599,0.34485941526372504
135,354.95844508310006,7.018637410159518,171.85395829835974,0.11757707152016068,0.003243587415150501,0.03860267872140361,6.375638056884777e-05,0.10813691445946579,0.9726715472072276,0.9635236502764186,0.1167579201050015,0.04007897152494881,1205.3342001368237,4.58321188040539,0.04492705001036692,1.7844481366734398e-08,0.504991894445595,0.32085199835000217
136,353.65352813384925,6.729174386847112,170.43172396489769,0.11980233761501355,0.003217509179361196,0.03701059880665397,0.00012456054434487708,0.1040031156139179,0.9724899918514005,0.9836965010039939,0.119863134428979,0.03997180265412572,1205.1100648401348,4.591790121042468,0.04399303573625001,4.041768514357622e-08,0.5048881150818066,0.3258942144185293
137,353.08196116897346,6.111992265168221,170.7993004034594,0.11486051721079274,0.0028957962562606364,0.033616392036521926,0.0013429491394468202,0.09062871785999939,0.9720546362510883,0.9634034713252262,0.11722041993064686,0.03666400515809175,1204.5697447771383,4.672757585257348,0.043588164588819305,6.283100205187235e-07,0.5048431293987604,0.3183987667765107
138,353.38107683447134,5.533979924731595,174.04154584514305,0.1080739039449173,0.002550704006834544,0.030437353246628215,5.686523446744322e-05,0.08118316277722835,0.9703172828419852,0.9739481306114297,0.11404131591894606,0.033379628870226045,1202.4173281831038,4.85701579696676,0.043800008650814,1.7642342022011475e-08,0.5048666676278691,0.2986731128206765
139,354.9058668095662,5.010670428965165,173.5238756216906,0.11697514816087758,0.0025750397463174487,0.027558782007754367,2.2638715564574115e-05,0.07755934459261792,0.9727286443153206,0.9692240985788146,0.12270554155009758,0.03361250107824992,1205.40519001281,4.847497407255449,0.04488891816085496,5.627676819664922e-09,0.5049876575734303,0.31315075801321257
140,356.47794483114154,4.712122223615837,178.51318738560826,0.10540984891331255,0.002223226475708735,0.025917053814695667,1.6894538698077036e-05,0.06929130419406815,0.9709002927729106,0.9507452320139299,0.11378439417116379,0.029923989960176974,1203.1388030099993,5.037893634203107,0.04603495759712886,4.3795126274537915e-09,0.5051149952885686,0.2884739118654957
141,359.15724451477865,4.323864507390744,181.11069508850005,0.11276216481534745,0.002232530321505389,0.023781299270574402,9.87887844435938e-05,0.06739201443166196,0.9716106929456393,0.9961498521082958,0.12271153098864476,0.030429562382589866,1204.020993163208,5.144717134379398,0.04803811551803415,2.792298504660808e-08,0.505337568390892,0.31237141398228385
142,361.25735360079835,4.513206584193079,179.94410666036296,0.12608450560434498,0.0025750830493299444,0.02482237417762818,0.0013011525705113366,0.07418800435617984,0.9749449374442252,0.981219971114365,0.1321458639814002,0.033921265540424184,1208.1520279406236,4.980697142100007,0.04965167392731317,5.425143954424171e-07,0.5055168526585897,0.3431871376621013
143,362.82133565987886,4.638620336573464,184.8895060127886,0.11388929484644761,0.002373814557460549,0.02551235222320639,8.995652503300674e-05,0.07363584829778294,0.9728655438267261,0.9706605509416771,0.12139044219826736,0.03187240466959244,1205.5748900353742,5.1202712214826755,0.05088265226916972,2.526374934040152e-08,0.5056536280299089,0.308592321634235
144,364.148513122688,5.005676640444376,185.1701564455596,0.11869785504075563,0.0026110230520622908,0.027530954501539286,2.90230094664298e-05,0.08198896180346092,0.9739574457077753,0.976987734617058,0.1240808653068334,0.03446462800786493,1206.9281929831145,5.0366039719441416,0.05194355225342868,6.985895152123743e-09,0.5057715058059359,0.3114206007580104
145,364.8901542758615,5.4068265368109545,186.00130421311906,0.11711039446807037,0.0027181836733795933,0.029737327699178025,0.00010741179387981458,0.08768487330823868,0.9738117876471386,0.9656982093273283,0.1210202993178326,0.0355039514980687,1206.7472291865695,5.000373925161096,0.052543933734369365,3.235348518296722e-08,0.5058382148593757,0.31196186235517376
146,365.2184493760831,5.764050575112136,185.54845234753262,0.11897249067913276,0.0028858155936633987,0.031701970068918395,3.347760103653036e-05,0.09441823176198724,0.974038429438972,0.9756895352036524,0.12155057517115908,0.03728231948847802,1207.0284905568408,4.941109408649543,0.05281154398844797,8.343752485823908e-09,0.5058679493320495,0.3101553662280365
147,364.5262974261473,6.40544115014867,182.77965493136344,0.12473169927562834,0.0032461432927721984,0.03522941178609546,0.0001203798739255719,0.10707050293786904,0.9748877569329814,0.9752220301945257,0.12401881449863701,0.04075910758785157,1208.0809223194005,4.790031146249747,0.05224939644150193,3.419774737250407e-08,0.5058054884934967,0.3303185666141298
148,363.0660061627533,6.884345306959241,182.44556089157768,0.11554066830516524,0.003148500398309176,0.03786384266983622,0.00012360530372386598,0.10888705310923717,0.9727472241138233,0.9743179693499354,0.1155810275946547,0.03968822840987719,1205.428425569562,4.798462402688655,0.05107682173920821,3.608955053093999e-08,0.5056752024154687,0.3145484810706783
149,360.9329814574353,7.3897928591665805,176.51572853719213,0.12500461468064175,0.0035583389507444934,0.04064356095048498,0.00029195079639097364,0.11986191354783633,0.974332675252998,0.9700826838997958,0.12139491476465501,0.043412877302546164,1207.3928740905399,4.601365238702052,0.04940185049318014,1.0200168626276245e-07,0.5054890944992414,0.33633960668094054
150,358.87222592937917,7.388485171454688,174.44095845896095,0.11976863962762126,0.0034110937705711447,0.04063669533343812,0.00012463634034822507,0.11576958640896402,0.9730282191928095,0.9750539345921779,0.11763097078672156,0.04194787657440798,1205.776653628537,4.608307335160488,0.04782127585019663,3.695310434248505e-08,0.5053134750944657,0.3257198762507599
151,356.8676466744774,7.257371538583222,171.4635296373432,0.11838918714126098,0.0033348613368752488,0.0399157740108757,0.00018220427061478272,0.1111706955960766,0.9729374576844397,0.9531677559159201,0.11635047084449085,0.040908480422937155,1205.6632738249798,4.573298721720423,0.046321926979246364,6.307462395710249e-08,0.5051468807754749,0.32295979208551856
152,355.40428703606716,6.822811962616302,170.44825390840757,0.12035568672778846,0.0032597545346862095,0.037525641257632664,0.00019892914654776693,0.10502852420215818,0.9723531959216535,0.9865249297467141,0.12001977739586536,0.0404844704922782,1204.9406708750246,4.615067338708228,0.045250051563961106,6.774321946994841e-08,0.5050277835071076,0.3274137304493848
153,354.07796221998274,6.469623029788013,170.31491883672604,0.11339104169522515,0.002971088604788497,0.03558338280812524,0.00018472668418769055,0.09597981426329542,0.9717541034303308,0.9516241251044041,0.11466946822567797,0.03733080194407764,1204.19684622177,4.6562883097560155,0.04429466434057481,6.045417980443997e-08,0.504921629371176,0.3202915269854011
154,354.0571518790081,5.837841751632089,170.19898668258736,0.12059765092412081,0.0029484744747809606,0.03210831371965493,0.0007876065986172876,0.08944294502711019,0.972440467853546,0.9882402019831338,0.1232491626533327,0.03745326663167609,1205.0488860863738,4.704606323778058,0.0442797308065214,3.194119866937593e-07,0.5049199700896144,0.33625669982325695
155,353.6531188434674,5.758268302350329,170.40399582381013,0.12044105969414644,0.002919081200293376,0.03167054189922009,5.148020778782184e-05,0.08966145943111593,0.9728659772814823,0.9800770257508492,0.12317871280261564,0.037076499091253906,1205.5758195075607,4.692025890366952,0.04399216190226545,1.4365132785745355e-08,0.5048880179891403,0.3240261637107823
156,353.7540870909054,5.560689611382986,172.67518158167562,0.1140827340226077,0.002702458221980071,0.03058403851953386,2.89261675642516e-05,0.08432023147894767,0.9719298062818954,0.9651698934310181,0.1183676117262864,0.03481263135554759,1204.4151342814962,4.777514685509275,0.044063987919568705,7.519065235759716e-09,0.5048959986577295,0.30964183817838214
157,354.6157706357198,5.255095630618532,173.24468658757408,0.11822087077178485,0.0026914667849137998,0.028903105046007377,0.00014151782680879167,0.08159439751993412,0.9729155515516867,0.9725444542911548,0.1229074648136049,0.034803022585925644,1205.63693602046,4.795410804254829,0.044679736510179514,4.483183405736764e-08,0.5049644151677982,0.32432809368351545
158,355.22546107523544,5.278341172183545,174.12243282334396,0.12092173782948028,0.002760358882141776,0.029030809670321973,7.821164038072871e-05,0.08377771100709823,0.9735262449573244,0.9748477585032743,0.12503339846497188,0.03553508891202286,1206.393777814179,4.78192245919618,0.04511931570932596,2.2244620974802858e-08,0.5050132573010355,0.32645865251419287
159,355.86705700119626,5.295914914991861,175.58319038354722,0.11996313727973906,0.002745126730776151,0.02912746705299376,4.855912597429752e-05,0.08403146798250553,0.973548269024153,0.9758227795863299,0.12422791257365114,0.035428821333889436,1206.421109745997,4.7996624966021315,0.04558561287502048,1.3240539750771892e-08,0.5050650680972255,0.3191368751079087
160,356.36172403583726,5.3969230150987455,176.95377453138974,0.11902044563650793,0.0027596316077609603,0.029682988306879817,4.806225587575359e-05,0.08590912395337018,0.973320882289473,0.9802426274407142,0.12326759610473428,0.03564708019412591,1206.1395257391566,4.814353366686237,0.0459477811965657,1.3067550892648683e-08,0.505105309021841,0.318568618618003
161,356.64303350012597,5.614258375500631,176.82593139051585,0.1208274960562452,0.0028783419171921915,0.030878254482546358,7.7015056869948e-05,0.09030045954613644,0.973907373463223,0.9692062184666521,0.12359311628166485,0.036734677469849146,1206.8658213141746,4.76112777128138,0.04615450222535156,2.1960354541273952e-08,0.5051282780250388,0.3257840347423108
162,356.95320188740345,5.646752327555481,178.20671128873377,0.11870327187377212,0.002840408311590474,0.031057022993578834,6.17663572562348e-05,0.09016572358252137,0.9731434417615927,0.9826329032736555,0.12222890769928557,0.036505136366181266,1205.9197484251983,4.807557026480752,0.04638349936193624,1.7060416963424074e-08,0.5051537221513273,0.3192886876018535
163,356.8203892987924,5.8856535955360885,177.4812609660463,0.11862164587527407,0.0029182863417621867,0.032370992769934,5.662150439545317e-05,0.09376030783404025,0.9735962481825563,0.9664047859094612,0.12090479253416972,0.03711925786951513,1206.4801711035636,4.747782340519913,0.04628534733213482,1.505501063318553e-08,0.5051428163702352,0.32075470136864465
164,356.46897923301054,6.046485015746735,178.29711026028053,0.11291277217704257,0.0028282637095778246,0.033255815213050106,6.521657082535718e-05,0.09317607742330873,0.9724390543281326,0.9662968020940572,0.11591947358516685,0.03621551931255745,1205.0462201962453,4.775310356880817,0.046026451076531014,1.8767322949070072e-08,0.5051140501196157,0.30751944653697566
165,356.64153533408165,5.899627470992658,177.5788277949899,0.11634744237839681,0.0028661800580047606,0.032447964812008116,8.313670535675746e-05,0.09253739703967438,0.9729697485031721,0.9729598320213676,0.11927408399026758,0.03666264658606467,1205.7041119319504,4.7697284009704735,0.04615337974100684,2.412590631595713e-08,0.505128153304553,0.3163608114448964
166,357.05780325526615,5.692490488189448,178.18774474753894,0.11729442344720004,0.0028203398281245644,0.03130868748544264,0.0002527582743386613,0.08958055665270127,0.9728026787210646,0.9842165807867438,0.12101867192521229,0.0363310223323446,1205.497555050402,4.817894201504688,0.04646088696228186,8.229433882468772e-08,0.5051623207735849,0.3250043911509884
167,356.7897831387993,5.932867602713388,177.36239123490165,0.11661093152947762,0.0028833642839235004,0.032630784555380085,7.696189017226485e-05,0.09307197096145378,0.9732734129473203,0.959742372162197,0.1189735082931408,0.03671393127813984,1206.079849530954,4.753088141415111,0.046262754838305865,2.154850674973841e-08,0.5051403060931452,0.3168209194127694
168,357.28717679491547,5.633773591267495,179.67324417967816,0.11099961260691388,0.0026497415195841445,0.030985939220063565,3.0415090639954167e-05,0.08623139298418994,0.9717878722450649,0.9783223809210396,0.11608305036285442,0.03461207578064303,1204.239803557278,4.884854340513716,0.046631094588913055,7.95886742687031e-09,0.5051812327321009,0.29951679417600313
169,357.6517619455914,5.675820474598406,176.9609348427258,0.12482937924503396,0.0029963233957722873,0.031216740646258893,0.00038231599686361145,0.09258140796559443,0.9744401539196698,0.983770197055363,0.12692033713830203,0.03807308010578864,1207.5266274890612,4.74756209684071,0.0469022515942499,1.3708698219087935e-07,0.5052113612882495,0.33857696306987933
170,357.25663029133494,5.9327239161009775,178.84890781520932,0.11242513419696429,0.0027807284690784737,0.03263014042229888,9.41920592993132e-05,0.09124808440675668,0.9726077344830828,0.9522841658095108,0.11543234967689078,0.03565269507767841,1205.2546577560724,4.799096815464566,0.046608238027855894,2.7427763693085387e-08,0.5051786931142047,0.3081787701535588
171,357.6503340245097,5.748573796237582,178.58339332022706,0.11774647663782778,0.0028500192782792964,0.03161711787825078,0.00028806447953728844,0.09080840190736826,0.973069628287211,0.980548157825575,0.12105768515519671,0.0366165909108297,1205.82819497891,4.810711187049178,0.04690114553416121,1.0404929029608771e-07,0.505211238392682,0.3210509436662372
172,357.58193219568693,5.8905821980429405,177.57919116825846,0.12075785080587993,0.0029715355467297313,0.03239805008579601,0.00015362325054578188,0.09446096521233664,0.9737980619722908,0.9785485443317117,0.1228897674147453,0.0377878248684604,1206.7307563328334,4.75100488217338,0.04685021695537615,4.9501787819531075e-08,0.5052055796617071,0.32416709353930295
173,357.61395527367176,5.814345578015373,179.95115992423175,0.11015788604566554,0.002686798274964579,0.0319791166855207,2.8487745286238706e-05,0.08867583756141487,0.9718559687759778,0.9644229201558223,0.11439162168291213,0.034861411736840923,1204.323606796829,4.863087980717264,0.0468740798726836,7.370730599272882e-09,0.5052082310969647,0.29869163167734364
174,357.84601314346537,5.691262903677908,178.15283370497104,0.12014489370145073,0.0028886306323811476,0.03130193946643514,0.0010794188849556107,0.08951519901560043,0.9736154677934935,0.9804901269201195,0.12303220784962833,0.036979726143892194,1206.5045741338313,4.790615105942155,0.04704725928544472,4.2506999195288205e-07,0.5052274732539387,0.33466661523797864
175,357.81301772499495,5.823177664957664,177.4342485373428,0.12340368916797953,0.003014223518590596,0.032027204121173936,0.00014463087985009578,0.0949103838455117,0.9743075496848242,0.9780758968956051,0.12517770629537697,0.038216591240467994,1207.3620725838975,4.741679720804518,0.047022689935438663,4.3852814608475424e-08,0.5052247433261609,0.3325513763019139
176,357.36666398644337,6.077825410435604,178.03898904035591,0.11874558336622923,0.002984616685316516,0.033427936401310865,0.00015491218101294402,0.09679698505980902,0.973248632071111,0.9763002298422794,0.1206642702077177,0.03787913525721095,1206.0498320124293,4.750862487759227,0.04669001943827051,4.6020626983456225e-08,0.5051877799375847,0.3278049919415515
177,356.3039195305774,6.516599982015155,174.86299736242614,0.12495272652021058,0.0032860282177895467,0.03584102890049462,0.00019322713613694907,0.10578164835343358,0.9745628333453987,0.9676823222503387,0.12390379160532665,0.04063310694430105,1207.677976393655,4.601384186512326,0.0459064823356519,5.927072650225429e-08,0.5051007202595155,0.34164922295670264
178,354.4955188402425,6.926409056033342,172.9621978051491,0.12325065517878296,0.003370376451490963,0.038095095640774575,9.837550598504162e-05,0.11076521757636174,0.9739779442090871,0.9744368898559844,0.1216755230318333,0.04138185528085972,1206.9534875866318,4.537982695667874,0.04459472116234188,2.987060274249838e-08,0.5049549690180383,0.3309194235284501
179,353.28848301744443,6.694462184256921,173.83008720815417,0.11149713384823655,0.0029846078995918925,0.03681990864832982,3.1173652104513144e-05,0.10062870626618547,0.9716734032337786,0.9641627031837018,0.11307835889686525,0.037564514371171746,1204.0973683414754,4.647281678416465,0.043734035236231567,8.154984080667422e-09,0.504859337248468,0.30550501268078606
180,353.38957974878804,5.999928798902712,174.26804153785875,0.11021089439337425,0.0027437607570491972,0.033000027478643085,6.253694906171442e-05,0.08906084096488055,0.9713063895890779,0.9713650898260303,0.11425514872085127,0.03531376828893115,1203.6428804246282,4.751608467706749,0.04380540399751059,1.9355800599406198e-08,0.5048672671108326,0.3003006384772121
181,354.11159494765883,5.446795220659481,176.23670030594764,0.10687607117282658,0.002496551706272451,0.029957799824975224,5.224556732127914e-05,0.08028115671835309,0.9707528555972297,0.962890993918138,0.11296064960881064,0.032777819362223945,1202.9566110785217,4.875830234774487,0.04431891850433016,1.46460759980324e-08,0.5049243242782591,0.2971255263425271
182,356.06151604914294,4.825408080914781,177.60554718894443,0.11346370042239855,0.002430747463323724,0.026539855801947305,3.794936869757328e-05,0.07443981346807108,0.971725022014798,0.990087408322583,0.12126291200330275,0.032388470104631514,1204.162412380158,4.974786448704381,0.04572919354169863,1.0028793490103269e-08,0.5050810215046343,0.307498300439496
183,357.4421131762787,4.8727724329903515,178.3179732397915,0.11395496654355922,0.0024611833877119216,0.026800394058768467,0.00036075415151842787,0.07475631771918939,0.9730188102647448,0.9479616125817739,0.11999739013454659,0.032374759911238685,1205.7638656301697,4.930995596989185,0.04674679051840747,1.2911610247712564e-07,0.5051940878353788,0.3129982834092933
184,358.96656689453494,4.806875937893082,179.96823888582242,0.12313925169414394,0.002632710578153259,0.026437566527274813,0.0005354293889162912,0.07866688996985263,0.9736462361457144,1.0025043977457537,0.12932636494121216,0.03461622049484481,1206.5436182551746,4.955070373086398,0.04789113359578936,2.0946728418403093e-07,0.5053212370661991,0.3337164463443058
185,359.6261004076517,5.245625310386468,180.18631792028697,0.12108937941568958,0.0027511822848892797,0.028850755246025143,0.00023319451758310224,0.08472427026574303,0.9744826966015122,0.9633150080673355,0.12476287817604097,0.03553945844256668,1207.5784923082397,4.8584358893929505,0.04839258212756701,7.448114251225138e-08,0.5053769535697322,0.3266437172909201
186,360.67616307674643,5.151431584031747,185.01598059648427,0.10552599439149703,0.0023693790658121084,0.028333112996412738,1.2507479859099117e-05,0.07796846741063253,0.971655958469389,0.9518915405524946,0.11235753553151988,0.031677196591002044,1204.0752402178525,5.0576605235422,0.04920082236457506,2.8893949743348538e-09,0.5054667580405103,0.28629875057523724
187,362.10538499980066,5.188879049733711,183.87616169246175,0.11974106896614334,0.0027003263114164324,0.02853856354907033,0.0001230710910541321,0.08492025282267467,0.9736683562090505,0.9961162551282184,0.12493853643904088,0.035451385660595414,1206.5707623433755,4.979755523109185,0.05031535804597025,3.639383466569749e-08,0.5055905953384424,0.3200019773482044
188,361.8063924053159,5.956669875781714,180.8643657305849,0.12906364710037643,0.003191343255438612,0.03276109488515061,0.00042308405435729856,0.10095188646387805,0.9756768277996342,0.9752024773269662,0.12899577412631588,0.04012243859768035,1209.0587052447065,4.7525865414703725,0.05008129893498338,1.5686703123589892e-07,0.5055645887705528,0.3431086013607646
189,360.18985681374375,6.802813092475811,178.5164294561713,0.12871623579232272,0.003477897109006044,0.03741489672078588,0.0003084085871513368,0.11407212462800034,0.9753844728169073,0.9793820958088848,0.1261634124836321,0.042768665051725746,1208.696605282338,4.620308245110587,0.04882678073200013,1.0606701533510005e-07,0.5054251978591126,0.3429513689720476
190,357.8298493365873,7.240241821961121,175.71389127395736,0.1217164533226986,0.0034227450691436483,0.039821368282315896,0.003748011570663386,0.11329831108399364,0.9741164214267418,0.9605340567127989,0.11907434234727939,0.04186290505836559,1207.1245035001461,4.567675017940377,0.04703748331886315,1.8269263481657168e-06,0.5052263870354307,0.3386645542649349
191,356.4364462187798,6.827878769385054,176.62833503648517,0.11018997713927077,0.0029870574677361614,0.03755379883053657,0.00033617715276104893,0.10149169845146909,0.971303427243676,0.968053151188891,0.11167266213571365,0.037754892405614644,1203.6390716121932,4.717584169169427,0.04600290324644426,1.2064011316201902e-07,0.5051114336940504,0.3059753541225116
192,356.3700449335324,6.203926408030587,174.4887901950228,0.12081820356178477,0.0030779529377659405,0.03412159114274286,0.0005559775305068041,0.09754139506190566,0.9727100246065516,0.9936938613482578,0.12243865144961706,0.03889877687586725,1205.383136818963,4.7209684706399555,0.04595403165986968,2.2863918058876072e-07,0.5051060035177638,0.3294483162431145
193,355.10166429548167,6.3743029725758396,171.78340679339996,0.12367138885278933,0.003204254286749505,0.035058776801661536,0.0039931936298175305,0.09879086365935812,0.9738888766292118,0.9725573741869119,0.12343314561156574,0.039814394617941624,1206.843040439657,4.6031366497719475,0.045030240329695284,1.9519955704619408e-06,0.5050033600366335,0.34431015529030445
194,354.7061704339258,5.791335288673133,175.6814437184557,0.10448032092051598,0.00254311490347187,0.031852935447804855,2.675093405033607e-05,0.08363558571572895,0.9704973748795467,0.9480091764198255,0.1095371734033513,0.03314995269179821,1202.6394099424624,4.8429858864727375,0.04474481713677507,7.154594206338893e-09,0.5049716463485318,0.28918467009602544
195,355.9527254722068,5.191724029019298,176.34679254792403,0.11299408448972759,0.0025516122143017894,0.028554686867057578,0.00011495683687964635,0.07903262282511492,0.9715191478918453,0.9868105212942179,0.11938424616652323,0.03359257442058056,1203.9071652081395,4.914391359709012,0.0456484846959916,3.728425371371789e-08,0.5050720538551116,0.3078838722291747
196,357.5366178125826,4.876781121855554,177.65137716358208,0.11479021013524367,0.00247901073139862,0.026822373689751256,4.099345019811715e-05,0.07566887594765213,0.972433702769486,0.9756098328212924,0.12157647059123589,0.03280505495346506,1205.039976810699,4.957563159281826,0.0468173579496237,1.118625953104095e-08,0.5052019286610713,0.3083647547301124
197,358.966502231938,4.882687686758089,178.74113321244863,0.11900193148670873,0.0025723210221212487,0.026854708186105795,0.0001971801360547325,0.07765147041612452,0.973450880580366,0.973536534992086,0.12480261120179942,0.033780972295219876,1206.3003347841257,4.941769437980671,0.04789104911158284,6.405537206565756e-08,0.5053212276790633,0.32373568672801534
198,359.8187118999215,5.179741967410445,179.28134862147058,0.12120551130975674,0.0027301134680662665,0.028488361463123224,4.7011645274960094e-05,0.08413016689257072,0.974263170238677,0.9681668527199319,0.1252733447420296,0.03538409066416872,1207.3066665465337,4.877395512486233,0.048539911695093696,1.2317715428251694e-08,0.5053933235216775,0.32097941188797247
199,359.99018486207353,5.49669599228416,180.97125479979508,0.11891571342129861,0.0027910298513496887,0.03023172375675418,0.0004673340434584973,0.0876754805573365,0.9734238750073076,0.9805772412105193,0.12267830710698142,0.03611493663447368,1206.267163965974,4.883937487720756,0.0486714227428893,1.6066510662173815e-07,0.5054079358603211,0.33270975425737415
200,360.6984329343806,5.453213339029616,182.70385294643293,0.11073080452600027,0.002586484634529123,0.029992806868939507,4.628161663728759e-05,0.08402926500607241,0.9726322941400258,0.9519688408736977,0.1154928070180391,0.03387468528730466,1205.2850779210949,4.9503454765937365,0.04921728581346345,1.3722328374191077e-08,0.5054685873126068,0.29610624750749936
201,361.9248141320813,5.211117152938443,185.0858556066274,0.11009260748247446,0.0024917483090809637,0.028661268416350295,0.00031911391272747844,0.08034242688839584,0.9717294264985424,0.9849512620149109,0.11675875004076951,0.0332453133917822,1204.1676562268133,5.068138921708803,0.05017392349542743,1.0958538011372696e-07,0.5055748803883823,0.30459172010744145
202,362.9893518688785,5.311547241594875,183.4718765848923,0.11990267320928598,0.002748780502776892,0.029213239039075592,4.239499162671537e-05,0.08684247658510497,0.973924498854452,0.9847471248774818,0.12425629167903084,0.03590183351827389,1206.8876899231868,4.961373666941643,0.0510148470758689,1.12390085350528e-08,0.5056683163417637,0.3138076502841592
203,363.1944566458543,5.719811078604136,183.50848468531623,0.11942600354446845,0.002879601641387745,0.03145880323688991,0.001561474397881368,0.09184836789022381,0.9738965740943054,0.9761754144484066,0.12211090738639718,0.03711942430643597,1206.8527295693468,4.902877966166475,0.051178104451215435,6.484804895007469e-07,0.5056864560501348,0.32603713527358025
204,362.7396941944747,5.9433382561856565,181.29754153260967,0.12398463329549604,0.0030671217836123798,0.03268820268593549,0.0036253586517550726,0.09536128250798234,0.9747984418668313,0.9688500587794723,0.12466047109208385,0.03885556384496224,1207.9699813120806,4.806464560557458,0.0508167450503289,1.660198353246603e-06,0.5056463050055926,0.342444294863284
205,361.94429194197437,6.225129460415557,180.38161937905892,0.12233178899102301,0.003123288577579563,0.03423788490905608,6.63806929031501e-05,0.10190094779836861,0.9743969710288182,0.9684157993529487,0.12260230406053897,0.03937567501861927,1207.4724772834236,4.774137991986965,0.050188993645563056,1.8931183474159572e-08,0.5055765548495057,0.32192486844723855
206,361.05655961359577,6.457868028333913,180.9305066488326,0.11441979592305118,0.0029914553425155394,0.035518316140442194,8.71577312260246e-05,0.10095745882275887,0.9725193946984629,0.9795182140224623,0.1161202468137548,0.03814552525172937,1205.1463255278036,4.814590153146765,0.049495020153506944,2.5243447347502777e-08,0.5054994466837235,0.3080879277208541
207,360.05931173460664,6.645948811461532,177.48644502649827,0.12048153473217008,0.0032086736702735107,0.03655258353763133,8.512396217207889e-05,0.10611813985557329,0.973795726205065,0.9690426014794363,0.11997782586227476,0.04008705713661178,1206.7274658664555,4.696799518938188,0.04872536367179521,2.4477640805583245e-08,0.5054139292968656,0.3211446117091983
208,358.6817331774199,6.796549171204419,175.61677668954988,0.12075551345649456,0.0032629531983840946,0.03738092545707,5.350075199184565e-05,0.10798686718026751,0.9734861511448103,0.9771077798877967,0.12005568219837762,0.04061090423647578,1206.3441893998504,4.658554568065277,0.047676172342887374,1.4991231994923433e-08,0.5052973524825404,0.319912532253854
209,356.98738523707425,6.922324912438117,172.73039865444883,0.12432865187695297,0.0033992467206817112,0.03807266818265824,0.0003124936844652614,0.11026064054131017,0.9739266390568697,0.9734116829314394,0.12234104704126132,0.04175897093722705,1206.8898696627682,4.578543872901503,0.04641019238602172,1.0228673165606066e-07,0.5051566880428888,0.3454060511262512
210,355.2962686739465,6.925167424024911,171.0571207498361,0.12249412369049002,0.0033500378813792436,0.038088405603602465,3.7699568777630855e-05,0.10901387825774105,0.9734603370028762,0.9750047527669597,0.12105589909576796,0.04122392144405384,1206.312113964617,4.559684337187787,0.04517185352617356,1.053722333528845e-08,0.5050190948362409,0.32292738344533706
211,353.56093909506103,6.867630615025648,169.25908758084185,0.12261516812213566,0.0033349095481457064,0.037772037505258996,0.00018326210462661885,0.10705831867675228,0.9733071168859981,0.9757735212715897,0.12138137832379109,0.04099763217608067,1206.1222820119783,4.531722225710204,0.043927801007486486,6.171628804712201e-08,0.5048808667786084,0.33263944802920203
212,352.0884533503682,6.512217745504448,170.18582507606084,0.11474045542526747,0.0030173845179275165,0.035817651172184155,0.0005953967300360206,0.09668122369287745,0.9716481746604416,0.9684940720892685,0.11617649992536243,0.03782748199983853,1204.0662866182856,4.624357727888354,0.04289235570424126,2.5148654019699687e-07,0.5047658173004723,0.3201765991799878
213,352.0839577249233,5.918413574721383,169.8361888677106,0.11828640730473966,0.0029186485969374906,0.032551466673500506,0.00015693812002801072,0.09061026800978053,0.9723717490413429,0.9739579319210822,0.120899075844713,0.036955929019490644,1204.9631375029876,4.663924596510789,0.04288913993235684,5.156471370392964e-08,0.5047654599924833,0.3285753217709337
214,351.81489465066005,5.6171164332944885,171.11001347709464,0.11553082247124774,0.002755827548472115,0.03089454112122426,0.0010364038835791894,0.08327390216005551,0.972179086768244,0.9612363463702576,0.11920518254841311,0.03519247883922804,1204.7238683756916,4.7133468392671105,0.04270223040412673,4.2310746998804367e-07,0.5047446922671279,0.33191170858294056
215,353.39542275080976,4.853889090419443,175.8127275592916,0.10887775692833586,0.0023390914599216083,0.026696713041268975,4.410394477402783e-05,0.07224876189006962,0.9705110173592838,0.9841251748398611,0.11736288553764196,0.03130101912245815,1202.6578199681906,4.96318016494677,0.04381164039934721,1.2099653315815589e-08,0.5048679600443723,0.3014183250484942
